benchmark, unique_loop_id, loop_nest_level, dynOp_count, floatOp_count, branchOp_count, memOp_count, operands_count, implicit_instr_count, unique_pred_count, trip_count, loop_calls, reuse_count, use_count, def_count, store_count, load_count
464.h264ref,464.h264ref_921,1,198,0,0.207071,0.550505,1.50505,0.0959596,0.010101,1,0,0,0.883838,0, 0, 0.409091, 0
464.h264ref,464.h264ref_922,1,7,0,0.142857,0.571429,1.28571,0.142857,0,1,0,0,0.857143,0, 0, 0.428571, 0
464.h264ref,464.h264ref_923,1,34,0,0.147059,0.676471,1.64706,0.0882353,0.0588235,1,0,0,0.970588,0, 0, 0.441176, 0
464.h264ref,464.h264ref_924,1,69,0,0.130435,0.666667,1.66667,0.0869565,0.0289855,1,0,0,0.985507,0, 0, 0.434783, 0
464.h264ref,464.h264ref_925,1,109,0,0.146789,0.66055,1.66972,0.0825688,0.0183486,1,0,0,0.963303,0, 0, 0.431193, 0
464.h264ref,464.h264ref_926,1,109,0,0.146789,0.66055,1.66972,0.0825688,0.0183486,1,0,0,0.963303,0, 0, 0.431193, 0
464.h264ref,464.h264ref_927,1,26,0,0.0384615,0.692308,1.34615,0.153846,0,1,0,0,1.19231,0, 0.0769231, 0.461538, 0
464.h264ref,464.h264ref_928,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,103,0,1.17647,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_929,1,9,0,0.111111,0.666667,1.44444,0.111111,0,1,26,0,1.22222,0, 0, 0.555556, 0
464.h264ref,464.h264ref_930,1,7,0,0.142857,0.571429,1.28571,0.142857,0,1,26,0,1,0, 0, 0.428571, 0
464.h264ref,464.h264ref_931,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,52,0,1.17647,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_932,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,119,0,1.17647,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_933,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,302,0,1.17647,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_934,1,9,0,0.111111,0.666667,1.44444,0.111111,0,1,0,0,1.22222,0, 0, 0.555556, 0
464.h264ref,464.h264ref_935,1,9,0,0.111111,0.666667,1.44444,0.111111,0,1,9,0,1.22222,0, 0, 0.555556, 0
464.h264ref,464.h264ref_936,1,9,0,0.111111,0.666667,1.44444,0.111111,0,1,51,0,1.22222,0, 0, 0.555556, 0
464.h264ref,464.h264ref_937,1,10,0,0.1,0.7,1.5,0.1,0,1,1,0,1.3,0, 0, 0.6, 0
464.h264ref,464.h264ref_938,1,7,0,0.142857,0.571429,1.28571,0.142857,0,1,0,0,1,0, 0, 0.428571, 0
464.h264ref,464.h264ref_939,1,7,0,0.142857,0.571429,1.28571,0.142857,0,1,9,0,1,0, 0, 0.428571, 0
464.h264ref,464.h264ref_940,1,7,0,0.142857,0.571429,1.28571,0.142857,0,1,51,0,1,0, 0, 0.428571, 0
464.h264ref,464.h264ref_941,1,8,0,0.125,0.625,1.375,0.125,0,1,1,0,1.125,0, 0, 0.5, 0
464.h264ref,464.h264ref_942,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,2340,0,1.17647,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_943,1,9,0,0.111111,0.666667,1.44444,0.111111,0,1,78,0,1.22222,0, 0, 0.555556, 0
464.h264ref,464.h264ref_944,1,10,0,0.1,0.7,1.5,0.1,0,1,26,0,1.3,0, 0, 0.6, 0
464.h264ref,464.h264ref_945,1,7,0,0.142857,0.571429,1.28571,0.142857,0,1,78,0,1,0, 0, 0.428571, 0
464.h264ref,464.h264ref_946,1,8,0,0.125,0.625,1.375,0.125,0,1,26,0,1.125,0, 0, 0.5, 0
464.h264ref,464.h264ref_947,2,11,0,0.0909091,0.727273,1.27273,0.181818,0,1,2,0,1.09091,0, 0.0909091, 0.454545, 0
464.h264ref,464.h264ref_948,1,3,0,0.666667,0.333333,1.33333,0,0,3,1,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_949,2,12,0,0.0833333,0.666667,1.33333,0.166667,0,1,0,0,1.08333,0, 0.0833333, 0.416667, 0
464.h264ref,464.h264ref_950,1,22,0,0.0909091,0.772727,1.40909,0.136364,0,3,0,0,1,0, 0.136364, 0.409091, 0
464.h264ref,464.h264ref_951,1,86,0,0.127907,0.406977,1.63953,0.174419,0.0116279,3,1,0,0.872093,0, 0.0581395, 0.232558, 0
464.h264ref,464.h264ref_952,4,27,0,0.111111,0.518519,1.40741,0.222222,0.037037,17,154,0,1.03704,0, 0.037037, 0.333333, 0
464.h264ref,464.h264ref_953,3,22,0,0.181818,0.5,1.45455,0.181818,0.0454545,8,22,0,0.909091,0, 0.0909091, 0.272727, 0
464.h264ref,464.h264ref_954,2,18,0,0.222222,0.444444,1.5,0.166667,0.0555556,1,2,0,0.833333,0, 0.111111, 0.222222, 0
464.h264ref,464.h264ref_955,1,20,0,0.2,0.4,1.6,0.15,0.05,3,1,0,0.8,0, 0.1, 0.2, 0
464.h264ref,464.h264ref_956,1,36,0,0.0277778,0.555556,1.27778,0.277778,0,3,1,0,0.972222,0, 0, 0.416667, 0
464.h264ref,464.h264ref_957,4,20,0,0.05,0.65,1.25,0.25,0,17,154,0,1.1,0, 0, 0.45, 0
464.h264ref,464.h264ref_958,3,18,0,0.111111,0.611111,1.27778,0.222222,0,8,22,0,1,0, 0.0555556, 0.388889, 0
464.h264ref,464.h264ref_959,2,14,0,0.142857,0.571429,1.28571,0.214286,0,1,2,0,0.928571,0, 0.0714286, 0.357143, 0
464.h264ref,464.h264ref_960,1,10,0,0.2,0.5,1.3,0.2,0,3,1,0,0.8,0, 0.1, 0.3, 0
464.h264ref,464.h264ref_961,2,10,0,0.1,0.7,1.3,0.2,0,1,4950,0,1,0, 0.1, 0.4, 0
464.h264ref,464.h264ref_962,1,3,0,0.666667,0.333333,1.33333,0,0,3,2475,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_963,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_964,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_965,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_966,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_967,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_968,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_969,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_970,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_971,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_972,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_973,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_974,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_975,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_976,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_977,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_978,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_979,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_980,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_981,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_982,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_983,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_984,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_985,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_986,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_987,1,17,0,0.0588235,0.705882,1.29412,0.176471,0,1,19305,0,1.23529,0, 0.0588235, 0.470588, 0
464.h264ref,464.h264ref_988,3,299,0,0.00334448,0.722408,1.45485,0.160535,0,5,84092580,0,1.28428,0, 0.167224, 0.394649, 0
464.h264ref,464.h264ref_989,2,55,0,0.0363636,0.745455,1.45455,0.145455,0,5,21023145,0,1.25455,0, 0.236364, 0.363636, 0
464.h264ref,464.h264ref_990,1,44,0,0.227273,0.568182,1.63636,0.0454545,0.0681818,1,19305,0,1,0, 0.159091, 0.340909, 0
464.h264ref,464.h264ref_991,1,17,0,0.176471,0.588235,1.47059,0.117647,0.0588235,1,0,0,1.05882,0, 0, 0.470588, 0
464.h264ref,464.h264ref_992,2,14,0,0.0714286,0.785714,1.35714,0.142857,0,1,308880,0,1.14286,0, 0.142857, 0.428571, 0
464.h264ref,464.h264ref_993,1,6,0,0.333333,0.666667,1.5,0,0,1,19305,0,0.666667,0, 0.166667, 0.333333, 0
464.h264ref,464.h264ref_994,1,883,0,0.141563,0.629672,1.57305,0.134768,0.00453001,3,812458,0,1.05323,0, 0.0294451, 0.369196, 0
464.h264ref,464.h264ref_995,2,30,0,0.0333333,0.733333,1.43333,0.133333,0,1,16,0,1.16667,0, 0.2, 0.4, 0
464.h264ref,464.h264ref_996,2,30,0,0.0333333,0.733333,1.43333,0.133333,0,1,16,0,1.16667,0, 0.2, 0.4, 0
464.h264ref,464.h264ref_997,1,16,0,0.375,0.3125,1.5625,0,0.0625,1,1,0,0.875,0, 0.125, 0.1875, 0
464.h264ref,464.h264ref_998,1,13,0,0.0769231,0.692308,1.38462,0.153846,0,1,1,0,1.07692,0, 0.153846, 0.384615, 0
464.h264ref,464.h264ref_999,2,7,0,0.142857,0.714286,1.28571,0.142857,0,1,4,0,1,0, 0.142857, 0.428571, 0
464.h264ref,464.h264ref_1000,1,13,0,0.153846,0.461538,1.61538,0.230769,0,1,1,0,1.07692,0, 0.230769, 0.230769, 0
464.h264ref,464.h264ref_1001,2,13,0,0.0769231,0.692308,1.38462,0.153846,0,1,9,0,1.07692,0, 0.153846, 0.384615, 0
464.h264ref,464.h264ref_1002,1,11,0,0.181818,0.545455,1.54545,0.272727,0,1,1,0,1.09091,0, 0.272727, 0.272727, 0
464.h264ref,464.h264ref_1003,3,73,0,0.0136986,0.712329,1.43836,0.164384,0,1,0,0,1.26027,0, 0.164384, 0.383562, 0
464.h264ref,464.h264ref_1004,2,24,0,0.125,0.708333,1.58333,0.0416667,0.0416667,1,0,0,1.375,0, 0.125, 0.541667, 0
464.h264ref,464.h264ref_1005,1,73,0,0.150685,0.561644,1.52055,0.109589,0.0547945,1,0,0,1.15068,0, 0.0958904, 0.410959, 0
464.h264ref,464.h264ref_1006,1,60,0,0.0833333,0.616667,1.43333,0.15,0.0166667,1,791505,0,1.2,0, 0.1, 0.45, 0
464.h264ref,464.h264ref_1007,1,13,0,0.307692,0.384615,1.53846,0,0.0769231,17,32619882,0,1,0, 0.0769231, 0.307692, 0
464.h264ref,464.h264ref_1008,1,13,0,0.0769231,0.692308,1.30769,0.153846,0,17,0,0,1.15385,0, 0.0769231, 0.461538, 0
464.h264ref,464.h264ref_1009,2,31,0,0.129032,0.548387,1.6129,0.193548,0.0322581,9,0,0,1.19355,0, 0.0322581, 0.322581, 0
464.h264ref,464.h264ref_1010,1,3,0,0.666667,0.333333,1.33333,0,0,9,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1011,1,385,0,0.0025974,0.748052,1.87273,0.187013,0,9,0,48,1.30909,0, 0.0623377, 0.311688, 0
464.h264ref,464.h264ref_1012,1,415,0,0.00240964,0.693976,1.76627,0.212048,0,9,0,32,1.28675,0, 0.0578313, 0.327711, 0
464.h264ref,464.h264ref_1013,1,13,0,0.0769231,0.692308,1.30769,0.153846,0,65,0,0,1.15385,0, 0.0769231, 0.461538, 0
464.h264ref,464.h264ref_1014,1,12,0,0.0833333,0.666667,1.41667,0.166667,0,1,0,0,1.16667,0, 0.0833333, 0.416667, 0
464.h264ref,464.h264ref_1015,4,13,0,0.0769231,0.692308,1.46154,0.230769,0,1,0,1,1.23077,0, 0.0769231, 0.384615, 0
464.h264ref,464.h264ref_1016,3,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1017,2,4,0,0.5,0.5,1.25,0,0,1,0,0,0.75,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1018,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1019,5,16,0,0.0625,0.625,1.5625,0.1875,0,5,0,1,1.3125,0, 0.0625, 0.375, 0
464.h264ref,464.h264ref_1020,4,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1021,3,395,0,0.0151899,0.678481,1.56962,0.134177,0.00506329,1,9457510,0,1.35696,0, 0.111392, 0.468354, 0
464.h264ref,464.h264ref_1022,2,18,0,0.277778,0.388889,1.61111,0.0555556,0.0555556,1,6278272,0,0.944444,0, 0.166667, 0.222222, 0
464.h264ref,464.h264ref_1023,1,78,0,0.102564,0.615385,1.51282,0.141026,0.0384615,1,791505,0,1.15385,0, 0.102564, 0.423077, 0
464.h264ref,464.h264ref_1024,5,16,0,0.0625,0.625,1.5625,0.1875,0,5,0,1,1.3125,0, 0.0625, 0.375, 0
464.h264ref,464.h264ref_1025,4,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1026,3,393,0,0.0152672,0.676845,1.56743,0.13486,0.00508906,1,10218542,0,1.36132,0, 0.111959, 0.468193, 0
464.h264ref,464.h264ref_1027,2,18,0,0.277778,0.388889,1.61111,0.0555556,0.0555556,1,7006678,0,0.944444,0, 0.166667, 0.222222, 0
464.h264ref,464.h264ref_1028,1,91,0,0.120879,0.56044,1.54945,0.153846,0.043956,1,791505,0,1.15385,0, 0.0989011, 0.395604, 0
464.h264ref,464.h264ref_1029,3,109,0,0.00917431,0.697248,1.47706,0.183486,0,1,0,0,1.2844,0, 0.183486, 0.366972, 0
464.h264ref,464.h264ref_1030,2,37,0,0.0810811,0.702703,1.59459,0.0810811,0.027027,1,0,0,1.45946,0, 0.108108, 0.567568, 0
464.h264ref,464.h264ref_1031,3,389,0,0.0642674,0.473008,1.47301,0.226221,0.00514139,1,0,0,1.14139,0, 0.0822622, 0.329049, 0
464.h264ref,464.h264ref_1032,2,37,0,0.0810811,0.702703,1.59459,0.0810811,0.027027,1,0,0,1.45946,0, 0.108108, 0.567568, 0
464.h264ref,464.h264ref_1033,1,90,0,0.133333,0.533333,1.44444,0.177778,0.0333333,1,0,0,1.11111,0, 0.0888889, 0.377778, 0
464.h264ref,464.h264ref_1034,5,18,0,0.0555556,0.555556,1.5,0.277778,0,5,0,1,1.27778,0, 0.0555556, 0.333333, 0
464.h264ref,464.h264ref_1035,4,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1036,3,686,0,0.00874636,0.549563,1.52478,0.271137,0.00291545,1,0,0,1.33236,0, 0.0714286, 0.421283, 0
464.h264ref,464.h264ref_1037,5,18,0,0.0555556,0.555556,1.5,0.277778,0,5,0,1,1.27778,0, 0.0555556, 0.333333, 0
464.h264ref,464.h264ref_1038,4,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1039,3,2400,0,0.0425,0.47125,1.53708,0.230833,0.00125,1,0,0,1.25542,0, 0.0275, 0.414167, 0
464.h264ref,464.h264ref_1040,2,41,0,0.243902,0.365854,1.4878,0.195122,0.0243902,1,0,0,0.95122,0, 0.146341, 0.219512, 0
464.h264ref,464.h264ref_1041,1,84,0,0.0714286,0.547619,1.44048,0.261905,0.0238095,1,0,0,1.14286,0, 0.0952381, 0.369048, 0
464.h264ref,464.h264ref_1042,5,18,0,0.0555556,0.555556,1.5,0.277778,0,5,0,1,1.27778,0, 0.0555556, 0.333333, 0
464.h264ref,464.h264ref_1043,4,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1044,3,684,0,0.00877193,0.548246,1.52339,0.27193,0.00292398,1,0,0,1.3348,0, 0.0716374, 0.421053, 0
464.h264ref,464.h264ref_1045,5,18,0,0.0555556,0.555556,1.5,0.277778,0,5,0,1,1.27778,0, 0.0555556, 0.333333, 0
464.h264ref,464.h264ref_1046,4,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1047,3,2396,0,0.042571,0.470367,1.53673,0.231219,0.00125209,1,0,0,1.25584,0, 0.0271285, 0.414023, 0
464.h264ref,464.h264ref_1048,2,41,0,0.243902,0.365854,1.4878,0.195122,0.0243902,1,0,0,0.95122,0, 0.146341, 0.219512, 0
464.h264ref,464.h264ref_1049,1,84,0,0.0714286,0.52381,1.44048,0.285714,0.0238095,1,0,0,1.15476,0, 0.0952381, 0.357143, 0
464.h264ref,464.h264ref_1050,4,18,0,0.0555556,0.611111,1.61111,0.166667,0,9,0,1,1.33333,0, 0.111111, 0.333333, 0
464.h264ref,464.h264ref_1051,3,3,0,0.666667,0.333333,1.33333,0,0,9,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1052,2,12,0,0.166667,0.666667,1.83333,0,0,1,0,0,1,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1053,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1054,4,45,0,0.0222222,0.622222,1.51111,0.2,0,5,0,2,1.28889,0, 0.0444444, 0.4, 0
464.h264ref,464.h264ref_1055,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1056,2,37,0,0.135135,0.675676,1.86486,0.027027,0.0540541,1,0,0,1.16216,0, 0.135135, 0.432432, 0
464.h264ref,464.h264ref_1057,1,19,0,0.105263,0.684211,1.63158,0.157895,0,1,0,0,1.10526,0, 0.210526, 0.315789, 0
464.h264ref,464.h264ref_1058,2,209,0,0.00478469,0.746411,1.30622,0.210526,0,1,0,0,1.20574,0, 0.0191388, 0.478469, 0
464.h264ref,464.h264ref_1059,1,10,0,0.2,0.6,1.5,0.2,0,1,0,0,1,0, 0.1, 0.3, 0
464.h264ref,464.h264ref_1060,2,111,0,0.00900901,0.720721,1.37838,0.162162,0.00900901,1,0,0,1.24324,0, 0.036036, 0.468468, 0
464.h264ref,464.h264ref_1061,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1062,1,104,0,0.0673077,0.759615,1.69231,0.0961538,0.0192308,1,0,0,1.34615,0, 0.240385, 0.432692, 0
464.h264ref,464.h264ref_1063,2,89,0,0.011236,0.741573,1.33708,0.157303,0,1,0,0,1.2809,0, 0.0449438, 0.494382, 0
464.h264ref,464.h264ref_1064,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1065,2,57,0,0.0175439,0.736842,1.31579,0.175439,0,1,1235520,0,1.26316,0, 0.0350877, 0.491228, 0
464.h264ref,464.h264ref_1066,1,3,0,0.666667,0.333333,1.33333,0,0,1,791505,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1067,2,146,0,0.0273973,0.664384,1.4589,0.191781,0.00684932,1,0,0,1.14384,0, 0.0273973, 0.445205, 0
464.h264ref,464.h264ref_1068,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1069,2,74,0,0.0540541,0.662162,1.47297,0.162162,0.0135135,1,0,0,1.12162,0, 0.027027, 0.445946, 0
464.h264ref,464.h264ref_1070,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1071,2,22,0,0.0454545,0.681818,1.36364,0.181818,0,1,4942080,0,1.18182,0, 0.0454545, 0.454545, 0
464.h264ref,464.h264ref_1072,1,3,0,0.666667,0.333333,1.33333,0,0,1,791505,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1073,5,49,0,0.0204082,0.612245,1.5102,0.183673,0,5,0,2,1.30612,0, 0.0408163, 0.408163, 0
464.h264ref,464.h264ref_1074,4,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1075,3,32,0,0.15625,0.65625,1.96875,0,0.0625,1,0,0,0.96875,0, 0.125, 0.375, 0
464.h264ref,464.h264ref_1076,2,10,0,0.2,0.7,1.5,0,0,1,0,0,1,0, 0.2, 0.4, 0
464.h264ref,464.h264ref_1077,3,12,0,0.0833333,0.666667,1.58333,0.25,0,9,0,1,1.25,0, 0.0833333, 0.333333, 0
464.h264ref,464.h264ref_1078,2,3,0,0.666667,0.333333,1.33333,0,0,9,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1079,1,34,0,0.176471,0.588235,1.79412,0.0588235,0.0588235,5,0,0,0.970588,0, 0.176471, 0.294118, 0
464.h264ref,464.h264ref_1080,4,18,0,0.0555556,0.611111,1.61111,0.166667,0,9,0,1,1.33333,0, 0.111111, 0.333333, 0
464.h264ref,464.h264ref_1081,3,3,0,0.666667,0.333333,1.33333,0,0,9,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1082,2,12,0,0.166667,0.666667,1.83333,0,0,1,0,0,1,0, 0.25, 0.25, 0
464.h264ref,464.h264ref_1083,1,3,0,0.666667,0.333333,1.33333,0,0,1,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1084,4,45,0,0.0222222,0.622222,1.51111,0.2,0,5,0,2,1.28889,0, 0.0444444, 0.4, 0
464.h264ref,464.h264ref_1085,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1086,2,36,0,0.138889,0.666667,1.86111,0.0277778,0.0555556,1,0,0,1.13889,0, 0.138889, 0.416667, 0
464.h264ref,464.h264ref_1087,1,19,0,0.105263,0.684211,1.63158,0.157895,0,1,0,0,1.10526,0, 0.210526, 0.315789, 0
464.h264ref,464.h264ref_1088,2,209,0,0.00478469,0.746411,1.30622,0.210526,0,1,0,0,1.20574,0, 0.0191388, 0.478469, 0
464.h264ref,464.h264ref_1089,1,10,0,0.2,0.6,1.5,0.2,0,1,0,0,1,0, 0.1, 0.3, 0
464.h264ref,464.h264ref_1090,2,35,0,0.0285714,0.857143,1.4,0.114286,0,5,2912,0,1.08571,0, 0.0571429, 0.457143, 0
464.h264ref,464.h264ref_1091,1,3,0,0.666667,0.333333,1.33333,0,0,5,728,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1092,2,39,0,0.025641,0.871795,1.46154,0.102564,0,5,6592,2,1.12821,0, 0.0512821, 0.461538, 0
464.h264ref,464.h264ref_1093,1,3,0,0.666667,0.333333,1.33333,0,0,5,1648,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1094,2,12,0,0.0833333,0.666667,1.58333,0.25,0,9,0,1,1.25,0, 0.0833333, 0.333333, 0
464.h264ref,464.h264ref_1095,1,3,0,0.666667,0.333333,1.33333,0,0,9,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1096,4,49,0,0.0204082,0.612245,1.5102,0.183673,0,5,0,2,1.30612,0, 0.0408163, 0.408163, 0
464.h264ref,464.h264ref_1097,3,3,0,0.666667,0.333333,1.33333,0,0,5,0,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1098,2,73,0,0.0410959,0.643836,1.57534,0.246575,0.0136986,1,0,0,1.12329,0, 0.0547945, 0.410959, 0
464.h264ref,464.h264ref_1099,1,10,0,0.2,0.7,1.5,0,0,1,0,0,1,0, 0.2, 0.4, 0
464.h264ref,464.h264ref_1100,1,12,0,0.25,0.416667,1.83333,0,0.0833333,1,0,0,1.16667,0, 0.0833333, 0.333333, 0
464.h264ref,464.h264ref_1101,6,95,0,0.0105263,0.757895,1.34737,0.168421,0,1,1235520,0,1.23158,0, 0.0315789, 0.494737, 0
464.h264ref,464.h264ref_1102,5,3,0,0.666667,0.333333,1.33333,0,0,1,791505,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1103,4,40,0,0.05,0.725,1.525,0.15,0,1,559845,0,1.275,0, 0.1, 0.5, 0
464.h264ref,464.h264ref_1104,3,16,0,0.125,0.6875,1.5625,0.125,0,1,405405,0,1.0625,0, 0.125, 0.375, 0
464.h264ref,464.h264ref_1105,2,99,0,0.171717,0.575758,1.54545,0.121212,0.020202,1,49896,0,0.959596,0, 0.0707071, 0.353535, 0
464.h264ref,464.h264ref_1106,1,3,0,0.666667,0.333333,1.33333,0,0,1,49896,0,0.333333,0, 0.333333, 0, 0
464.h264ref,464.h264ref_1107,2,439,0,0.0546697,0.765376,1.41686,0.15262,0.00911162,5,0,4,1.09112,0, 0.0569476, 0.439636, 0
464.h264ref,464.h264ref_1108,1,17,0,0.117647,0.647059,1.64706,0.117647,0,5,0,0,1,0, 0.176471, 0.352941, 0
464.h264ref,464.h264ref_1109,3,41,0,0.146341,0.585366,1.56098,0.146341,0.0487805,1,0,0,1.04878,0, 0.0243902, 0.365854, 0
464.h264ref,464.h264ref_1110,2,516,0,0.0310078,0.755814,1.41473,0.166667,0.00387597,5,0,0,1.12403,0, 0.0581395, 0.437984, 0
464.h264ref,464.h264ref_1111,1,17,0,0.117647,0.647059,1.64706,0.117647,0,5,0,0,1,0, 0.176471, 0.352941, 0
464.h264ref,464.h264ref_1112,1,0,0,0,0,0,0,0,1,27,0,0,0, 0, 0, 0
